subject,measurement,category,item_count,oracle_corr
696545,arousal,Combo,225,-0.025720401626315222
287068,arousal,Combo,225,0.1959295614737626
691860,arousal,Combo,222,0.10880509434727781
141077,arousal,Combo,225,0.2739968708028688
130175,arousal,Combo,225,0.6812425936441451
408735,arousal,Combo,225,0.23131292551380037
147476,arousal,Combo,225,0.666187830353788
346390,arousal,Combo,225,0.07175781926405901
624017,arousal,Combo,225,0.6089658201323879
298652,arousal,Combo,225,0.3119672585393556
439249,arousal,Combo,225,0.34376123412635734
344579,arousal,Combo,225,-0.10089497607417391
152066,arousal,Combo,225,0.6004791015024011
189734,arousal,Combo,225,0.15520242259671832
291044,arousal,Combo,225,0.6089447836180443
253166,arousal,Combo,225,0.551075254075752
345380,arousal,Combo,225,0.7072527254033912
295666,arousal,Combo,225,0.6356367030328444
613828,arousal,Combo,225,0.03997619506902521
380813,arousal,Combo,225,0.4693898320694767
382781,arousal,Combo,225,0.22964676712155624
786454,arousal,Combo,225,0.45843354276523135
703349,arousal,Combo,225,0.23816917926249181
520728,arousal,Combo,225,0.7468273159223427
233558,arousal,Combo,225,0.13491054249722348
884767,arousal,Combo,225,0.6851938592928032
793442,arousal,Combo,225,0.09050824818468904
647013,arousal,Combo,225,0.4943091248676394
604739,arousal,Combo,225,0.4918154792304755
466622,arousal,Combo,225,0.10444096225548513
884247,arousal,Combo,225,0.6137746711460107
783819,arousal,Combo,225,0.702780553967976
320495,arousal,Combo,225,0.7169155065560278
350378,arousal,Combo,225,0.5306455853259946
665981,arousal,Combo,225,0.5859884217591053
500374,arousal,Combo,225,0.6432284013604671
832153,arousal,Combo,225,0.3110702274283346
771352,arousal,Combo,225,0.604768427208707
153655,arousal,Combo,225,0.7377269344375009
367436,arousal,Combo,225,0.5145616890205421
869692,arousal,Combo,225,0.1856611530203993
889512,arousal,Combo,225,0.6315906495305155
632417,arousal,Combo,225,0.10087793957431251
702828,arousal,Combo,225,0.6635982488851175
767002,arousal,Combo,225,0.6583223359295354
484269,arousal,Combo,225,0.4320024763268811
225983,arousal,Combo,225,0.5190971636071994
868632,arousal,Combo,225,0.31815027213449604
391436,arousal,Combo,225,0.7294092023710419
797924,arousal,Combo,225,0.17963169155092948
599068,arousal,Combo,225,0.4806295719419282
683275,arousal,Combo,225,0.08630164951936338
881679,arousal,Combo,225,0.696880232751802
527822,arousal,Combo,225,0.1633246067268455
628870,arousal,Combo,225,0.45065540873284127
180707,arousal,Combo,225,0.3069976238951514
544328,arousal,Combo,225,0.3343143179776301
376677,arousal,Combo,225,0.502114333328969
618987,arousal,Combo,225,0.6836425565803278
310108,arousal,Combo,225,0.11994943673775052
781888,arousal,Combo,225,0.13553089250011785
201441,arousal,Combo,225,0.5315094159353179
508366,arousal,Combo,225,0.011492444525939107
438384,arousal,Combo,225,0.4727257796062965
626482,arousal,Combo,225,0.6371792314350252
505007,arousal,Combo,225,0.3763180806231619
301816,arousal,Combo,225,0.05426903783653632
749348,arousal,Combo,225,0.4858403361278863
769590,arousal,Combo,225,0.66075800620483
568257,arousal,Combo,225,0.5453439085493109
689756,arousal,Combo,225,0.6253820875610178
670307,arousal,Combo,225,0.0389946272764983
678320,arousal,Combo,225,0.7523655816637584
564332,arousal,Combo,225,0.1459147597329311
582428,arousal,Combo,225,0.01967923799463194
175726,arousal,Combo,225,0.5156041888691655
403486,arousal,Combo,225,-0.02752733144863452
555859,arousal,Combo,225,0.4420845380807763
314993,arousal,Combo,225,0.2931189103180101
396282,arousal,Combo,225,0.172456087602857
773711,arousal,Combo,225,-0.012264477916806875
723893,arousal,Combo,225,0.5607052028778058
846093,arousal,Combo,225,0.6640153109360049
385047,arousal,Combo,225,0.6387842946992145
779551,arousal,Combo,225,0.5312509535664021
447827,arousal,Combo,225,0.5289547571179966
203175,arousal,Combo,225,0.6447536433742476
471657,arousal,Combo,225,0.4190683830237403
236851,arousal,Combo,225,0.3343646143914931
577749,arousal,Combo,225,0.07928961236551345
151518,arousal,Combo,225,-0.07045223070768988
346318,arousal,Combo,225,0.5399587225755428
141693,arousal,Combo,225,0.5626255269801825
462180,arousal,Combo,225,0.7486587622089084
102755,arousal,Combo,225,0.5717560474804041
116272,arousal,Combo,225,0.3287746783815013
598713,arousal,Combo,225,0.6974248481657829
604860,arousal,Combo,225,0.328712472064546
486307,arousal,Combo,225,0.7482073667693215
510825,arousal,Combo,225,0.5274356157249547
775400,arousal,Combo,225,0.6484153005408996
142261,arousal,Combo,225,0.6359943882145802
302327,arousal,Combo,225,0.7975034477744997
551183,arousal,Combo,225,-0.1449694316251175
433204,arousal,Combo,225,0.7722243188826879
559312,arousal,Combo,225,0.6329807546542344
239366,arousal,Combo,225,0.8121464298741453
618291,arousal,Combo,225,0.6787445159100292
390394,arousal,Combo,225,0.7685636958805195
358074,arousal,Combo,225,0.7658215688666608
445495,arousal,Combo,225,0.5894587996657734
263857,arousal,Combo,225,-0.055528260574270884
330721,arousal,Combo,225,0.6257818889861012
410001,arousal,Combo,225,0.48097202873665124
378619,arousal,Combo,225,0.676816830759497
856405,arousal,Combo,225,0.7020001366257735
844719,arousal,Combo,225,0.7186303103795147
846399,arousal,Combo,225,0.4372516875083706
817981,arousal,Combo,225,0.4160158552422959
317612,arousal,Combo,225,0.6855380941508955
382910,arousal,Combo,225,0.7472585874779221
816856,arousal,Combo,225,0.7295896283963808
818645,arousal,Combo,225,0.5141094287819176
701395,arousal,Combo,225,0.6596003405662128
458088,arousal,Combo,225,0.7579741824698732
372260,arousal,Combo,225,0.7174631620640205
563684,arousal,Combo,225,0.4259382217077999
684862,arousal,Combo,225,0.6999795958112761
207172,arousal,Combo,225,0.4443952495353452
432549,arousal,Combo,225,0.01734459838261742
419099,arousal,Combo,225,0.4707597749504693
518154,arousal,Combo,225,0.22586806663200032
565413,arousal,Combo,225,0.702043931228608
771703,arousal,Combo,225,0.14316251113359646
714439,arousal,Combo,225,0.7588294461164146
471430,valence,Object,49,0.8133856978540474
342192,valence,Object,49,0.7577943994597566
364843,valence,Object,49,0.7282391132885971
243757,valence,Object,49,0.6838660667745697
256027,valence,Object,49,0.46064618618244263
225647,valence,Object,49,0.5878309766966514
156502,valence,Object,49,0.8011548281419411
189843,valence,Object,49,0.748851559159443
502572,valence,Object,49,0.6554745702598178
170085,valence,Object,49,0.8002343737882253
569187,valence,Object,49,0.6291649166271279
449333,valence,Object,49,0.8737472597151115
217042,valence,Object,49,0.874140531909908
431911,valence,Object,49,0.80674494747888
784366,valence,Object,49,0.8892377360396436
812763,valence,Object,49,0.8678146992523033
749897,valence,Object,49,0.6745965109725736
870428,valence,Object,49,0.6434957018476554
103161,valence,Object,49,0.7796555915524193
636098,valence,Object,49,0.7375726149439127
303131,valence,Object,49,0.7878904681350698
514401,valence,Object,49,0.8026329988953292
184378,valence,Object,49,0.6688414585958922
308808,valence,Object,49,0.7801709307295887
367336,valence,Object,49,0.735368274606018
175308,valence,Object,49,0.7182771613832059
145143,valence,Object,49,0.6679767689086431
834467,valence,Object,49,-0.25628823617714663
501136,valence,Object,49,0.7155610617980654
442426,valence,Object,49,0.613668664755387
589174,valence,Object,49,0.8720497801017286
258351,valence,Object,49,0.7581682500353715
527951,valence,Object,49,0.6241432811942678
281879,valence,Object,49,0.7966488082448423
167546,valence,Object,49,0.6388090700232472
843056,valence,Object,49,0.8230945397134682
324258,valence,Object,49,0.8487998736261914
431576,valence,Object,49,0.5198200311259913
791299,valence,Object,49,0.37526919963622285
210846,valence,Object,49,0.4096981215276167
126682,valence,Object,49,0.7144277559110939
557357,valence,Object,49,0.7884198882760707
170425,valence,Object,49,0.5860789787495377
770119,valence,Object,49,0.6145233590654222
600122,valence,Object,49,0.7277785116905062
515893,valence,Object,49,0.835846317637002
166154,valence,Object,49,0.8367589723621526
501996,valence,Object,49,0.8851416418235293
233265,valence,Object,49,0.7142473866285595
499920,valence,Object,49,0.8974936807358181
292665,valence,Object,49,0.734951372411616
615203,valence,Object,49,0.26870080893566994
874041,valence,Object,49,0.6369404684028914
654217,valence,Object,49,0.7668049176546545
792811,valence,Object,49,0.7228661552763361
596253,valence,Object,49,0.5339142942652484
546239,valence,Object,49,0.8405174903092565
497296,valence,Object,49,0.813366167559957
254834,valence,Object,49,0.8599451589952333
867251,valence,Object,49,0.8936672096155226
687459,valence,Object,49,0.2771206647128858
417133,valence,Object,49,0.8142319191492293
442607,valence,Object,49,0.2685780526957475
271716,valence,Object,49,0.7872418250499001
583172,valence,Object,55,0.9163005506301977
401263,valence,Object,55,0.5150531562030587
601606,valence,Object,55,0.7134039918723003
839550,valence,Object,55,0.9122206400270609
235421,valence,Object,55,0.028504962705230185
305966,valence,Object,55,0.839821577147193
784831,valence,Object,55,0.8900176639541217
700736,valence,Object,55,0.6718723095552165
852697,valence,Object,55,0.6649776231685275
222564,valence,Object,55,0.7355538022458085
200389,valence,Object,55,0.3784407380244928
714854,valence,Object,55,0.754833813441658
390832,valence,Object,55,0.6678843630887695
652818,valence,Object,55,0.8585228708384635
297014,valence,Object,55,0.9048786093871621
321451,valence,Object,55,0.7992635029334233
722920,valence,Object,55,0.49535970259245354
176967,valence,Object,55,0.667970901005241
183001,valence,Object,55,0.832499702475418
829552,valence,Object,55,0.7817012966067398
195520,valence,Object,55,0.7125373916359883
525907,valence,Object,55,0.9406185175945171
485238,valence,Object,55,0.7582822515955582
192598,valence,Object,55,0.8101174021451497
397188,valence,Object,55,0.5877776670027848
723019,valence,Object,55,0.9016423659487287
100004,valence,Object,55,0.21352964324002927
466416,valence,Object,55,0.9225532560159941
444136,valence,Object,55,0.9313286524286137
457478,valence,Object,55,0.774139658910288
852262,valence,Object,55,0.8538851216266666
308412,valence,Object,55,-0.005327490829369834
347694,valence,Object,55,0.8852868888412753
469122,valence,Object,55,0.614855824887848
618726,valence,Object,55,0.8358072031834036
240692,valence,Object,55,0.6426121013840653
374741,valence,Object,55,0.8963408551541763
110469,valence,Object,55,0.8732304819705181
796793,valence,Object,55,0.8677325052630701
147254,valence,Object,55,0.8236566265934651
186092,valence,Object,55,0.9308522580659796
240704,valence,Object,55,0.4901156306939001
264804,valence,Object,55,0.8728798288525423
486409,valence,Object,55,0.5047851033994933
722327,valence,Object,55,0.2527713294622691
641802,valence,Object,55,0.9098317985221507
592275,valence,Object,55,0.7397595627275735
476508,valence,Object,55,0.7654047607150182
384545,valence,Object,55,0.9050328915467774
774596,valence,Object,55,0.5819864400554562
509362,valence,Object,55,0.8713158391087855
590407,valence,Object,55,0.9008741584964598
583582,valence,Object,55,0.7298387076362413
664339,valence,Object,55,0.18961924182952736
159254,valence,Object,55,0.8469685806999115
736715,valence,Object,55,-0.15287665283183266
256079,valence,Object,55,0.6006246559291046
687594,valence,Object,55,0.6691220536021314
847609,valence,Object,55,0.8396188931291901
706848,valence,Object,55,0.9391479432072958
270256,valence,Object,55,0.7044387391980503
697959,valence,Object,55,0.38079656093002745
509113,valence,Object,55,0.8350187583496625
725249,valence,Object,55,0.8985494782037193
799715,valence,Object,55,0.8430616897624849
145271,valence,Object,55,0.37423390802625633
637852,valence,Object,55,0.76924651154135
509547,valence,Object,55,0.39763120924946493
305907,valence,Object,55,0.7444505980874844
209031,valence,Object,55,0.5721991767452907
344298,valence,Object,55,0.789381934502395
606503,valence,Object,41,0.8372864688207206
399496,valence,Object,41,0.8279322395442497
581701,valence,Object,41,0.8889925811852458
341029,valence,Object,41,0.8114472388264257
605224,valence,Object,41,0.8453211593192087
826954,valence,Object,41,0.8611131498507051
381487,valence,Object,41,0.7639794126046966
499369,valence,Object,41,0.7279116896120585
307463,valence,Object,41,0.7312208831881296
552874,valence,Object,41,0.8012586277056898
545427,valence,Object,41,0.7824464278404225
776844,valence,Object,41,0.6279562138511965
503993,valence,Object,41,0.7798500013551589
757588,valence,Object,41,0.7932500373790949
629048,valence,Object,41,0.8275324437161615
540562,valence,Object,41,0.8210170618713564
297544,valence,Object,41,0.8294015741626741
758244,valence,Object,41,0.7036492201725805
126203,valence,Object,41,0.5930829704622067
589085,valence,Object,41,0.5909092965619196
366943,valence,Object,41,0.8591892020620124
575380,valence,Object,41,0.0849559995855807
373080,valence,Object,41,0.8025662677216422
352923,valence,Object,41,0.7675414494788673
354959,valence,Object,41,0.7593788565655563
576550,valence,Object,41,0.8687600876344594
729450,valence,Object,41,0.8097349086963405
519020,valence,Object,41,0.8500303880876839
717862,valence,Object,41,0.7500546716662008
689642,valence,Object,41,0.8628149086209708
289543,valence,Object,41,0.8437116338526428
512865,valence,Object,41,0.8091723983841773
191787,valence,Object,41,0.795370557833917
557015,valence,Object,41,0.8906979320530354
881084,valence,Object,41,0.8916112750484254
786456,valence,Object,41,0.8050244482997059
430619,valence,Object,41,0.7894801436663931
759620,valence,Object,41,0.6097815911606649
586183,valence,Object,41,0.6963780940785478
442663,valence,Object,41,0.8480589192497333
439651,valence,Object,41,0.8725228817862536
584824,valence,Object,41,0.8161878730710306
860134,valence,Object,41,0.5343201659857266
881196,valence,Object,41,0.794502306751037
392132,valence,Object,41,0.6825658904694714
766614,valence,Object,41,0.8927673130822161
755427,valence,Object,41,0.7115403288751835
722785,valence,Object,41,0.8140781034685457
399340,valence,Object,41,0.8511527412143507
849924,valence,Object,41,0.841575248772058
679762,valence,Object,41,0.9050655265782095
821760,valence,Object,41,0.7797515895454314
590519,valence,Object,41,0.5420185355296441
598210,valence,Object,41,0.9088769158681319
533163,valence,Object,41,0.6597550174021345
416249,valence,Object,41,0.4276099179588851
165576,valence,Object,41,0.8846806380578455
101514,valence,Object,55,0.8567558249689439
109574,valence,Object,55,0.3078228415805392
125347,valence,Object,55,0.7366836631162343
125876,valence,Object,55,0.578445492490439
138270,valence,Object,55,0.8148469873010377
188836,valence,Object,55,0.7833323372466908
206816,valence,Object,55,0.7481031400770811
230655,valence,Object,55,0.7243589113698243
237482,valence,Object,55,0.8110980712961556
251558,valence,Object,55,0.7815898030054628
277259,valence,Object,55,0.7197624888187208
286009,valence,Object,55,0.884114003656723
297961,valence,Object,55,0.5660411597862216
300557,valence,Object,55,0.8959710360537482
331437,valence,Object,55,0.8083982881761895
334567,valence,Object,55,0.8633993077631666
337983,valence,Object,55,0.5469723715666508
371885,valence,Object,55,0.46472501338710365
409193,valence,Object,55,0.8768466995848488
424167,valence,Object,55,0.835436161198246
426261,valence,Object,55,0.800088537942418
426773,valence,Object,55,0.7123784725030313
428012,valence,Object,55,0.7040441494019352
433223,valence,Object,55,0.8849579331434076
434232,valence,Object,55,0.7789034369790065
438791,valence,Object,55,0.7062978209621359
447911,valence,Object,55,0.8834674956107136
451854,valence,Object,55,0.48752981508379617
454645,valence,Object,55,0.8215060248171966
455422,valence,Object,55,0.902605615863971
458383,valence,Object,55,0.6895122430231654
467679,valence,Object,55,0.46293687849529186
467701,valence,Object,55,0.6190387239038174
483409,valence,Object,55,0.6080502687043174
500799,valence,Object,55,0.2689547887337375
525795,valence,Object,55,0.7973363738309691
542226,valence,Object,55,0.7641307995116216
569998,valence,Object,55,0.7145651182783481
571012,valence,Object,55,0.8277313671512279
578345,valence,Object,55,0.7151206660295845
586812,valence,Object,55,0.8895140818725852
608886,valence,Object,55,0.7087351522393754
618073,valence,Object,55,0.16170529253204352
640584,valence,Object,55,0.7718009945118411
642886,valence,Object,55,0.8248544371931249
643077,valence,Object,55,0.8520968053242199
661036,valence,Object,55,0.860081018930088
672402,valence,Object,55,0.779285700117779
699567,valence,Object,55,0.7397355181770541
708289,valence,Object,55,0.7425417414087556
715829,valence,Object,55,0.8130743448571756
719080,valence,Object,55,0.5121537306101144
720155,valence,Object,55,0.8624535555258658
736747,valence,Object,55,0.8280400640898852
777381,valence,Object,55,0.765297941941323
800563,valence,Object,55,0.8281053164477037
840176,valence,Object,55,0.7597576425469578
849193,valence,Object,55,0.6624785524679221
861813,valence,Object,55,0.5392974932271757
861942,valence,Object,55,0.6808665423373613
862784,valence,Object,55,0.7461202506411758
865156,valence,Object,55,0.770935112839851
870137,valence,Object,55,0.645320214205041
411394,valence,Object,49,0.7484297672694834
239426,valence,Object,49,0.9082997485267383
239692,valence,Object,49,0.8731983509922593
377158,valence,Object,49,0.7861160813454818
120855,valence,Object,49,0.7375452350960632
180873,valence,Object,49,0.7787423280508599
382032,valence,Object,49,0.5582688854626158
131021,valence,Object,49,0.6375496734100916
415045,valence,Object,49,0.8385852592767089
173019,valence,Object,49,0.6920056674424357
725117,valence,Object,49,0.538444751473693
267323,valence,Object,49,0.8270481381148389
267776,valence,Object,49,0.8330939990695861
216971,valence,Object,49,0.28155010502593053
841577,valence,Object,49,0.8892417514953258
262181,valence,Object,49,0.8233285247812743
279722,valence,Object,49,0.7019209026363203
485241,valence,Object,49,0.8952603719769748
640348,valence,Object,49,0.78675041468966
182305,valence,Object,49,0.7793317911429835
104642,valence,Object,49,0.8656730532256135
359170,valence,Object,49,0.7780160590119218
774732,valence,Object,49,0.7241268712867291
347308,valence,Object,49,0.7228054955092342
665875,valence,Object,49,0.8420467006004505
309734,valence,Object,49,0.6542038549704124
137193,valence,Object,49,0.8136253222163687
398014,valence,Object,49,0.7921157310694623
167201,valence,Object,49,0.7903794479330536
524073,valence,Object,49,0.8289259193028666
648490,valence,Object,49,0.8423533815243915
139037,valence,Object,49,0.8337719242736507
389120,valence,Object,49,0.2920942896999065
362865,valence,Object,49,0.7801649685850995
458880,valence,Object,49,0.8145789416100269
282295,valence,Object,49,0.8067965026260885
378815,valence,Object,49,0.3037250551836689
780709,valence,Object,49,0.3312642657436364
171482,valence,Object,55,0.46425166945160734
271036,valence,Object,55,0.2719659067061736
856473,valence,Object,55,0.10934858256795861
282496,valence,Object,55,0.8865274465844436
410847,valence,Object,55,0.6427430727009287
829581,valence,Object,55,0.8480404194345657
198078,valence,Object,55,0.8768266119950422
541395,valence,Object,55,0.8417168385433421
627951,valence,Object,55,0.9036468337183452
555372,valence,Object,55,0.7221752338925164
314560,valence,Object,55,0.12670532300882179
175054,valence,Object,55,0.8770958111213638
206134,valence,Object,55,0.7026377815083015
464776,valence,Object,55,0.8400197298142122
257077,valence,Object,55,0.3270143399960808
802077,valence,Object,55,0.8929025413781916
201315,valence,Object,55,0.7846760156550192
831454,valence,Object,55,0.5650167661161393
638270,valence,Object,55,-0.06569735214590003
877958,valence,Object,55,0.9028398471965557
433413,valence,Object,55,0.5216798158561323
755995,valence,Object,55,0.8642322500439846
800822,valence,Object,55,0.9253380767188795
147502,valence,Object,55,0.8214423034462977
247808,valence,Object,55,0.8922627129773263
247380,valence,Object,55,0.8338429136354988
645415,valence,Object,55,0.8657631434109715
608970,valence,Object,55,0.9130986454181409
213789,valence,Object,55,0.8795244688493158
386737,valence,Object,55,0.9233986541654085
848788,valence,Object,41,0.6340435985116399
108420,valence,Object,41,0.630301064281805
217151,valence,Object,41,0.836220321650072
233008,valence,Object,41,0.5688402437190292
634301,valence,Object,41,0.8879332860605953
587416,valence,Object,41,0.843749553544431
420383,valence,Object,41,0.8303038141468185
174424,valence,Object,41,0.6924993061253089
284629,valence,Object,41,0.8778982494360945
258324,valence,Object,41,0.8149479764139574
496428,valence,Object,41,0.8815696552566513
575505,valence,Object,41,0.7210349549039661
551938,valence,Object,41,0.795087527129128
792403,valence,Object,41,0.7480789334579334
809200,valence,Object,41,0.8132331872347403
105725,valence,Object,41,0.9207746744574946
102761,valence,Object,41,0.8449296665808985
500826,valence,Object,41,0.8169732361160129
145220,valence,Object,41,0.7989807134957844
172532,valence,Object,41,0.8929736810248976
353105,valence,Object,41,0.744529230976683
235358,valence,Object,41,0.8219814509505213
244587,valence,Object,41,0.7654128597567593
474652,valence,Object,41,0.446246225401509
454791,valence,Object,41,0.8580340336658009
236620,valence,Object,41,0.865156845986497
880735,valence,Object,41,0.8654153057140439
409534,valence,Object,41,0.7654780535737359
674651,valence,Object,41,0.8007032612408693
819139,valence,Object,41,0.9356659641490032
611842,valence,Object,41,0.7751714726162487
420435,valence,Object,41,0.8935795831095836
670744,valence,Object,41,0.8989341847678742
136233,valence,Object,41,0.8216531468520916
212014,valence,Object,41,0.7862572640327612
518256,valence,Object,41,0.88390667039584
347457,valence,Object,41,0.8059111123807715
838202,valence,Object,41,0.8214108434801985
410741,valence,Object,41,0.768840633929674
176827,valence,Object,41,0.8292354022376021
678792,valence,Object,41,0.8782661092741505
387242,valence,Object,41,0.8089985947456935
205813,valence,Object,41,0.2472443301419059
463939,valence,Object,41,0.8415973111611916
770795,valence,Object,41,0.8635760656970174
415253,valence,Object,41,0.7783692555577975
664403,valence,Object,41,0.6778407418911739
245485,valence,Object,41,0.8084494089481734
490448,valence,Object,41,0.8112635209937802
150795,valence,Object,41,0.8724182210892141
117407,valence,Object,41,0.8959372100256302
614095,valence,Object,55,0.6133002403989609
359588,valence,Object,55,0.7331257762578489
385301,valence,Object,55,0.7163782723634039
305586,valence,Object,55,0.8997455903178545
127679,valence,Object,55,0.5190398824976449
173420,valence,Object,55,0.7764537942362497
454619,valence,Object,55,0.7002821324824359
533196,valence,Object,55,0.8710949275681834
649663,valence,Object,55,0.664729404102195
124056,valence,Object,55,0.5470501354941935
425635,valence,Object,55,0.8807166881032475
107712,valence,Object,55,0.361708065936939
668623,valence,Object,55,0.613246105169205
859657,valence,Object,55,0.7512428866267371
236656,valence,Object,55,0.27050062535628944
492790,valence,Object,55,0.8984912273990218
213989,valence,Object,55,0.8005245964351241
183511,valence,Object,55,0.7589514508435787
498972,valence,Object,55,0.661073118950898
666742,valence,Object,55,0.8473465428888827
801308,valence,Object,55,0.6389368850345871
766101,valence,Object,55,0.7443804947458056
612090,valence,Object,55,0.5245496169384698
445536,valence,Object,55,0.8897776782655551
866088,valence,Object,55,0.8269966004892573
578625,valence,Object,55,0.7613143936326379
546509,valence,Object,55,-0.10747382955117456
486994,valence,Object,55,0.8125455999926534
754895,valence,Object,55,0.6570842747802934
657353,valence,Object,55,0.7553664183644718
314095,valence,Object,55,0.7222633073923871
655633,valence,Object,55,0.3739509778148159
179427,valence,Object,55,0.7961712360188398
519820,valence,Object,55,0.6919920962722038
861427,valence,Object,55,0.8054733874821981
332093,valence,Object,55,0.4450233234576499
264123,valence,Object,55,0.6645972327992848
627286,valence,Object,55,0.8305890196735256
735232,valence,Object,55,0.7288742423654757
471430,valence,Person,79,0.8172052256194309
342192,valence,Person,79,0.7554815224690294
364843,valence,Person,79,0.6998894251107959
243757,valence,Person,79,0.6489594897016493
256027,valence,Person,79,0.6829266453004365
225647,valence,Person,79,0.5869592683907731
156502,valence,Person,79,0.732577789244642
189843,valence,Person,79,0.7689546208142631
502572,valence,Person,79,0.8356495585579595
170085,valence,Person,79,0.8145145055640606
569187,valence,Person,79,0.6812731243929413
449333,valence,Person,79,0.9137669669890578
217042,valence,Person,79,0.8754363129223277
431911,valence,Person,79,0.8551223995711287
784366,valence,Person,79,0.8520904076108037
812763,valence,Person,79,0.835123754164311
749897,valence,Person,79,0.7864069727097518
870428,valence,Person,79,0.7491249357547064
103161,valence,Person,79,0.7834915524827549
636098,valence,Person,79,0.7118222343481366
303131,valence,Person,79,0.9085894334230091
514401,valence,Person,79,0.822343660533686
184378,valence,Person,79,0.7808848956494794
308808,valence,Person,79,0.8435074557567094
367336,valence,Person,79,0.7162019902411453
175308,valence,Person,79,0.707165928835421
145143,valence,Person,79,0.8290372569299448
834467,valence,Person,79,-0.07634553862106506
501136,valence,Person,79,0.7355229740243475
442426,valence,Person,79,0.7173643589209778
589174,valence,Person,79,0.7544509761220685
258351,valence,Person,79,0.6969317177889243
527951,valence,Person,79,0.7148584041161896
281879,valence,Person,79,0.8078719569605352
167546,valence,Person,79,0.7945308674475958
843056,valence,Person,79,0.8577891436669067
324258,valence,Person,79,0.8764739238063534
431576,valence,Person,79,0.7418514575749401
791299,valence,Person,79,0.5771463975847715
210846,valence,Person,79,0.4130591207071594
126682,valence,Person,79,0.7531248626340858
557357,valence,Person,79,0.6623608588541539
170425,valence,Person,79,0.6411705683490908
770119,valence,Person,79,0.7775379736734794
600122,valence,Person,79,0.6834003234345495
515893,valence,Person,79,0.8808837973217334
166154,valence,Person,79,0.8038896927752616
501996,valence,Person,79,0.8848850219242403
233265,valence,Person,79,0.8851954831469308
499920,valence,Person,79,0.8883834135887051
292665,valence,Person,79,0.7236740614363445
615203,valence,Person,79,0.4295851268567923
874041,valence,Person,79,0.7059591667287975
654217,valence,Person,79,0.8513941693829262
792811,valence,Person,79,0.7026506142057026
596253,valence,Person,79,0.6306397242636672
546239,valence,Person,79,0.8021829564827136
497296,valence,Person,79,0.819286153639041
254834,valence,Person,79,0.8713491472086037
867251,valence,Person,79,0.83602274706894
687459,valence,Person,79,0.32746784552414093
417133,valence,Person,79,0.8612137032730371
442607,valence,Person,79,0.49382867981551637
271716,valence,Person,79,0.7022963284987411
583172,valence,Person,81,0.8502912817066557
401263,valence,Person,81,0.5704638110647063
601606,valence,Person,81,0.7758783432563021
839550,valence,Person,81,0.5991114407777904
235421,valence,Person,81,0.3020913457733479
305966,valence,Person,81,0.7361967010464079
784831,valence,Person,81,0.843044416341873
700736,valence,Person,81,0.8348708096972436
852697,valence,Person,81,0.660312106335251
222564,valence,Person,81,0.7650207965983288
200389,valence,Person,81,0.654718919707446
714854,valence,Person,81,0.7187783101380928
390832,valence,Person,81,0.7208042924474136
652818,valence,Person,81,0.6611625938284892
297014,valence,Person,81,0.787721084705122
321451,valence,Person,81,0.8807177014804699
722920,valence,Person,81,0.759350822216535
176967,valence,Person,81,0.5622280191009156
183001,valence,Person,81,0.8128721096254461
829552,valence,Person,81,0.8261384888074288
195520,valence,Person,81,0.7000438452167167
525907,valence,Person,81,0.8817627772173373
485238,valence,Person,81,0.6362178415120201
192598,valence,Person,81,0.7206354713099092
397188,valence,Person,81,0.5354373448890344
723019,valence,Person,81,0.831908024651129
100004,valence,Person,81,0.5448291131343017
466416,valence,Person,81,0.7422047243460032
444136,valence,Person,81,0.7100896920887183
457478,valence,Person,81,0.5174212263644106
852262,valence,Person,81,0.8789577823049115
308412,valence,Person,81,0.6260980224060706
347694,valence,Person,81,0.7262979573772059
469122,valence,Person,81,0.7122322004823423
618726,valence,Person,81,0.8714904465689606
240692,valence,Person,81,0.7383458265430326
374741,valence,Person,81,0.8122427962594513
110469,valence,Person,81,0.8021762521195182
796793,valence,Person,81,0.8369014284085202
147254,valence,Person,81,0.8268391945869089
186092,valence,Person,81,0.8808262926455265
240704,valence,Person,81,0.6791282188471719
264804,valence,Person,81,0.7782425464093993
486409,valence,Person,81,0.7876149378836756
722327,valence,Person,81,0.3238187608545915
641802,valence,Person,81,0.8610021046399035
592275,valence,Person,81,0.7297090354240249
476508,valence,Person,81,0.7821644460914715
384545,valence,Person,81,0.8536372250713873
774596,valence,Person,81,0.7002678869203353
509362,valence,Person,81,0.7037286535799164
590407,valence,Person,81,0.7895541605557438
583582,valence,Person,81,0.7277183816527499
664339,valence,Person,81,0.800259191839534
159254,valence,Person,81,0.750153735337429
736715,valence,Person,81,0.45923194930260547
256079,valence,Person,81,0.60475606186698
687594,valence,Person,81,0.7071264627718141
847609,valence,Person,81,0.7910494709990077
706848,valence,Person,81,0.8682198258673262
270256,valence,Person,81,0.7308036161342436
697959,valence,Person,81,0.5058425711656962
509113,valence,Person,81,0.879703465531747
725249,valence,Person,81,0.8313263435771729
799715,valence,Person,81,0.7884657638089559
145271,valence,Person,81,0.7977157124719125
637852,valence,Person,81,0.8417240302554008
509547,valence,Person,81,0.28245166492435636
305907,valence,Person,81,0.7552358495527259
209031,valence,Person,81,0.5100063670603253
344298,valence,Person,81,0.7697905286841793
606503,valence,Person,97,0.849223076992652
399496,valence,Person,97,0.6150760783986496
581701,valence,Person,97,0.8857841299184501
341029,valence,Person,97,0.7454720463731856
605224,valence,Person,97,0.6002157599608561
